Codi,Institució,Latitude,Longitude,Web,Ciutat,País,Continent o Zona (CALCULAT),Estudis Mobilitat,"Mobilitat 
estudiants","Mobilitat 
docent","Col. acadèmica 
o institucional","Estudis 
conjunts",Xarxes,Factsheet,Curs d'actualització Factsheet,Estudis insti,Video promocional,,,,,,,,,,,,,,,
,University of California - Santa Cruz,36.9880503,-122.0582093,http://www.ucsc.edu/,Santa Cruz,Estats Units d'Amèrica,Amèrica del Nord,Humanitats,FALSE,FALSE,TRUE,FALSE,,,,"Humanitats
",,,,,,,,,,,,,,,,
USACHICAGO02,University of Chicago,41.7886079,-87.5987133,http://uchicago.edu/,Chicago,Estats Units d'Amèrica,Amèrica del Nord,"Ciències Econòmiques i Empresarials; Comunicació Audiovisual; Dret; Relacions Laborals; Doble Grau Dret/ECO-ADE; Enginyeria en Xarxes de TeleComunicació; Enginyeria Sistemes Audiovisuals; Enginyeria biomèdica i Periodisme
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/University+of+Chicago.pdf/992a722e-ab16-d76f-b58f-3fbadced7fce,2026-27,"Dret; Criminologia; Humanitats; Traducció i Lingüística Aplicada, Ciències Polítiques; ESUP, Economia, Comunicació Audiovisual i Periodisme
",https://youtu.be/JRZ3cZM2IoY,,,,,,,,,,,,,,,
USA999_REVISAR_4,University of Connecticut School of Law,41.7719243,-72.7076438,http://www.law.uconn.edu/,Hartford,Estats Units d'Amèrica,Amèrica del Nord,Dret; Dret-Eco/Ade,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/University+of+Connecticut+School+of+Law.pdf/c262b4b3-b6bb-8ed0-820f-21470f29b532?t=1682318727064,2026-27,Dret,,,,,,,,,,,,,,,,
,University of Denver,39.6766174,-104.9618965,https://www.du.edu/,Denver,Estats Units d'Amèrica,Amèrica del Nord,Study Abroad,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
USAURBANA01,University of Illinois (Urbana-Champaign),40.1019523,-88.2271615,http://illinois.edu/,Champaign,Estats Units d'Amèrica,Amèrica del Nord,Dret; Dret-Eco/Ade,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/University+of+Illinois+College+of+Law+2018-19.pdf/955c0663-a610-66f6-00b4-10ad0096f7ee,2025-26,Dret,,,,,,,,,,,,,,,,
USAADELPHI01,University of Maryland,38.9869183,-76.9425543,https://umd.edu/,Maryland,Estats Units d'Amèrica,Amèrica del Nord,Biologia Humana; Llengües Aplicades; Humanitats,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/University+of+Maryland_1920.pdf/1c118571-939b-3ae5-1cd2-0344a5d66b73?t=1693211072098,2026-27,Biologia Humana; Llengües Aplicades i Humanitats,, 07.03.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
,University of Miami School of Business Administration,25.7202106,-80.2764424,https://www.bus.miami.edu/,Miami,Estats Units d'Amèrica,Amèrica del Nord,,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
USAANNARB01,University of Michigan Ross,42.2729691,-88.2202848,https://michiganross.umich.edu/,Michigan,Estats Units d'Amèrica,Amèrica del Nord,Ciències Econòmiques i Empresarials,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/University+of+Michigan+Ross.pdf/3bdee053-fca0-11ad-9e7a-3d470dcede66?t=1678708762188,2026-27,Ciències Econòmiques i Empresarials,,,,,,,,,,,,,,,,
,University of New Mexico,35.0843187,-106.6197812,https://www.unm.edu/,Albuquerque,Estats Units d'Amèrica,Amèrica del Nord,Study Abroad,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
,University of North Carolina,35.9049122,-79.0469134,http://www.northcarolina.edu/,Chapel Hill,Estats Units d'Amèrica,Amèrica del Nord,Ciències Polítiques,FALSE,FALSE,TRUE,FALSE,,,,"Ciències Polítiques
",,,,,,,,,,,,,,,,
USAPITTSBU02,University of Pittsburgh,40.4443533,-79.960835,http://www.pitt.edu/,Pittsburgh,Estats Units d'Amèrica,Amèrica del Nord,"Ciències Econòmiques i Empresarials
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/University+of+Pittsburgh_2021.pdf/73619591-c1d7-9185-e839-2219125142ca,2025-26,Ciències Econòmiques i Empresarials,,,,,,,,,,,,,,,,
USA999_REVISAR_5,University of Richmond,37.5758681,-77.5409744,http://www.richmond.edu/,Richmond,Estats Units d'Amèrica,Amèrica del Nord,"Tots els estudis excepte Medicina
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/University+of+Richmond.pdf/e7fe6d62-7e0a-5b31-f49d-997545af3adb?t=1679649736783,2026-27,Tots els estudis excepte Medicina,,,,,,,,,,,,,,,,
USAARLINGT01,University of Texas at Arlington,32.7298718,-97.1140116,http://www.uta.edu/uta/,Arlington,Estats Units d'Amèrica,Amèrica del Nord,Ciències Econòmiques i Empresarials,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/University+of+Texas+Arlington.pdf/0eb2c83f-88b1-61a0-5248-46857b61ce99?t=1683281877566,2026-27,Ciències Econòmiques i Empresarials,, 07.03.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
USAAUSTIN01,University of Texas at Austin,30.2849185,-97.7340567,http://www.utexas.edu/,Austin,Estats Units d'Amèrica,Amèrica del Nord,Ciències Polítiques i Socials; Comunicació; ESUP; Traducció i Interpretació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/University+of+Texas+at+Austin.pdf/59b57691-8ae1-c59c-e19c-2852a881b3df?t=1680011273420,2026-27,"Ciències Polítiques i Socials; Comunicació, ESUP i Traducció i Interpretació",https://www.youtube.com/watch?v=-5xWHsz1-Wo,,,,,,,,,,,,,,,
,Wellesley College,42.2935733,-71.3059277,http://new.wellesley.edu/,Wellesley,Estats Units d'Amèrica,Amèrica del Nord,Humanitats,FALSE,TRUE,FALSE,FALSE,,,,"Humanitats
",,,,,,,,,,,,,,,,
USA999_REVISAR_6,West Virginia University,39.6361396,-79.9559358,http://www.wvu.edu/,Morgantown,Estats Units d'Amèrica,Amèrica del Nord,"Traducció i Interpretació
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121131847/West+Virginia+University.pdf/727078a3-ce72-d4ab-244c-ee64c1a78bc0?t=1742975500572,2025-26,Traducció i Interpretació,,10.03.2025: La uni es posa en contacte,,,,,,,,,,,,,,
,Young Harris College,34.932492,-83.84682,https://www.yhc.edu/,Young Harris,Estats Units d'Amèrica,Amèrica del Nord,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,
EE TARTU02,University of Tartu,58.3810843,26.7198659,http://www.ut.ee,Tartu,Estònia,Europa,Traducció i Interpretació,TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/122575255/University+of+Tartu.pdf/88e35ec8-fc26-0bdd-e369-886d50837bee?t=1678270382482,2025-26,Traducció i Interpretació,,,,,,,,,,,,,,,,
PHL999_REVISAR_1,Ateneo de Manila University,14.6395251,121.078084,http://www.admu.edu.ph/,Manila,Filipines,Àsia-Pacífic,Ciències Econòmiques i Empresarials; Ciències Polítiques i Socials (incloent Grau FPE); Comunicació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/122575273/Ateneo+Manila.pdf/d7e1046a-24c0-0de4-439c-70fb7b72a937?t=1678706173827,2026-27,Ciències Econòmiques i Empresarials; Ciències Polítiques i Socials; Comunicació,,,,,,,,,,,,,,,,
SF ESPOO12,Aalto University of Business,60.186088,24.8232728,http://www.aalto.fi/en/,Espoo,Finlàndia,Europa,Ciències Empresarials - Management; ADE; Economia; IBE ,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121128579/AALTO+UNIVERSITY+SCHOOL+OF+BUSINESS.pdf/90353ac5-d64e-ea19-5b74-5eb4ea86feef?t=1680247569334,2026-27,,,,,,,,,,,,,,,,,
SF HELSINK03,Hanken Svenska Handelshögskolan,60.1707416,24.9244352,http://www.hanken.fi/en,Helsinki,Finlàndia,Europa,"Ciències Econòmiques i Empresarials
",TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121128579/HANKEN+SCHOOL+OF+ECONOMICS.pdf/8adf37c6-45be-2786-2b92-67cbf474c05f,2026-27,"Ciències Econòmiques i Empresarials
",, 28.02.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
SF TAMPERE06,Tampereen ammattikorkeakoulu,61.5038857,23.8090357,http://www.tpu.fi/,Tampere,Finlàndia,Europa,Comunicació Audiovisual,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121128579/Tampere+University+of+Applied+Sciences+%28TAMK%29.pdf/a7a6f7e9-e77a-36eb-709f-d10b0fdd0764,2026-27,"Comunicació Audiovisual
",,,,,,,,,,,,,,,,
,University of Helsinki,60.1726348,24.9510419,https://www.helsinki.fi/en,Helsinki,Finlàndia,Europa,,FALSE,FALSE,TRUE,FALSE,Associación Europaeum,,,Ciències Socials,,,,,,,,,,,,,,,,
SF TURKU01,University of Turku,60.4562974,22.2851138,http://www.utu.fi,Turku,Finlàndia,Europa,"Ciències Econòmiques i Empresarials; Ciències Polítiques;Dret

",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121128579/University+of+Turku.pdf/249fad7f-0c41-a890-92d6-8fabef903627?t=1680260014169,2026-27,"Ciències Econòmiques i Empresarials; Ciències Polítiques; Dret

",https://youtu.be/b5SEoHU9O04,,,,,,,,,,,,,,,
F BORDEAU03,Université Michel de Montaigne - Bordeaux III,44.795412,-0.616318,https://www.campusfrance.org/en/resource/universite-bordeaux-3-michel-de-montaigne,Bordeaux,França,Europa,Comunicació Audiovisual; Periodisme,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universit%C3%A9+Michel+de+Montaigne+Bordeaux+III.pdf/69943a11-9f71-22a8-6632-03b7cc07ee95?t=1645188751000,2025-26,"Comunicació Audiovisual i Periodisme
",, 28.02.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
F LYON103,École Normale Supérieure de Lyon,45.7297657,4.8268064,http://www.ens-lyon.eu/ecole-normale-superieure-de-lyon-accueil-77247.kjsp,Lyon,França,Europa,Humanitats (inclou Global Studies),TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Ecole+Normale+Sup%C3%A9rieure+de+Lyon.pdf/ab8b49c3-8aa8-2d30-2bc3-b156562ca2c0?t=1680605863753,2025-26,"Humanitats
",," 28.02.2025Enviat mail per reclamar faacsheet, 07.03.2025",,,,,,,,,,,,,,
F PARIS414,École Supérieure des Professions Immobilières,48.8989439,2.2912448,https://groupe-espi.fr/,Paris,França,Europa,Economia; Administració i Direcció d'Empreses; International Business Economics; Ciències Empresarials-Management,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Ecole+sup%C3%A9rieure+des+Professions+Immobili%C3%A8res.pdf/647afd2a-da57-d477-40aa-5464674feedb?t=1679581865572,2025-26,Economia; Administració i Direcció d'Empreses; International Business Economics; Ciències Empresarials-Management,,,,,,,,,,,,,,,,
F PARIS326,EFAP School of Communication,48.8648305,2.2884194,https://www.efap.com/,Paris,França,Europa,Publicitat i Relacions Públiques,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/EFAP.pdf/b7bc2e6c-ebea-5272-32d8-6b219f92171f?t=1680688025755,2026-27,Publicitat i Relacions Públiques,, 28.02.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
F STRASBO48,École de Management de Strasbourg,48.583087,7.772762,http://www.em-strasbourg.eu/,Strasbourg,França,Europa,"Ciències Econòmiques i Empresarials; Doble Grau Dret/ADE
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Ecole+Management+Strasbourg.pdf/9b0efb49-f1cf-d8c1-28de-433ec767a726?t=1678707375220,2026-27,"Ciències Econòmiques i Empresarials
",https://youtu.be/TQfnJbzJbeM,,,,,,,,,,,,,,,
F PARIS213,Ecole Supérieure du Commerce Exterieur,48.8511759,2.2885588,http://www.esce.fr,Paris,França,Europa,Administració i Direcció d'Empreses; International Business Economics; Ciències Empresarials-Management,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/ESCE+Ecole+Superieure+du+Commerce+Exterieur.pdf/58fd3fd9-989d-3678-abd9-8aa966b55f03?t=1680261299572,2025-26,Administració i Direcció d'Empreses,, 28.02.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
F LILLE15,École des Hautes Études Commerciales du Nord (EDHEC),50.6750924,3.1690738,www.edhec.edu,"Lille, Nice",França,Europa,"Ciències Econòmiques i Empresarials
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/EDHEC+Business+School.pdf/96a28555-4f3a-ed38-68d4-219b01ded48e?t=1681286976196,2026-27,"Ciències Econòmiques i Empresarials
",https://youtu.be/0p3NYQLtatc,,,,,,,,,,,,,,,
F PARIS336,ESGCI,48.862474,2.3775902,http://www.esgci.com/,Paris,França,Europa,Ciències Econòmiques i Empresarials,FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/ESGCI%26ESGF.pdf/02e7fa9e-d03f-f7b9-eb94-a0240059fa91?t=1680605614047,2024-25,Ciències econòmiques i empresarials,,,,,,,,,,,,,,,,
F PARIS340,ESGF,48.53230431,2.1586476,https://www.esgf.com/,Paris,França,Europa,"Ciències Econòmiques i Empresarials; Eco; ADE
",FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/ESGF+24-25.pdf/07d185fb-d0bb-f751-147c-63871a0bbbf1?t=1712220023626,2024-25,Ciències Econòmiques i Empresarials,,,,,,,,,,,,,,,,
F CERGY03,ESSEC Business School Paris (ÉCOLE SUPÉRIEURE DES SCIENCES ÉCONOMIQUES ET COMMERCIALES),49.03353,2.0768291,http://www.essec.edu/,Cergy,França,Europa,,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/ESSEC+Business+School.pdf/0751127a-cec7-d9b8-b6b0-4592125fec97?t=1680607306819,2025-26,,,,,,,,,,,,,,,,,
,Institut Supérieur des Médias (ISCPA),45.7684722,4.8060266,http://www.iscpa-ecoles.com/,Lyon,França,Europa,Study Abroad,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
F PARIS258,"European Business School Paris
",48.851176,2.288559,"http://www.ebs-paris.com/
",Paris,França,Europa,"Administració i Direcció d'Empreses; International Business Economics; Ciències Empresarials
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/European+Business+School-Paris.pdf/9493f4d5-17e4-b03d-f24e-2d736043662e?t=1682581185678,2025-26,"Administració i Direcció d'Empreses
",, 28.02.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
F NANTES80,IMT Atlantique,48.3582065,-4.5703774,https://www.imt-atlantique.fr/fr,Brest,França,Europa,"Enginyeries excepte Enginyeria Biomèdica
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/IMT+Atlantique/a30bcdef-139b-03c2-9398-d182243b0e91,2026-27,"Enginyeries
",https://youtu.be/NNHI1ynAEII,,,,,,,,,,,,,,,
F GRENOBL22,"Institut Polytechnique de Grenoble
",45.1911711,5.7173103,http://www.grenoble-inp.fr,Grenoble,França,Europa,Enginyeries,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/d/estudiarfora/efap-factsheet-26-27,2026-27,"Enginyeries
",,,,,,,,,,,,,,,,
F PARIS379,ISIT - Institut de Management et de Communication Interculturels,48.8103216,2.3335023,http://www.isit-paris.fr,Paris,França,Europa,Traducció i Interpretació; Llengües Aplicades,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/ISIT+Institut+de+Management+et+Communication+Interculturels.pdf/d1c341a9-1626-9482-9313-f4bfbfaa3aa5?t=1679656111894,2026-27,"Traducció i Interpretació
",https://www.youtube.com/watch?v=UBD6OjB4WUM,,,,,,,,,,,,,,,
F PARIS256,Paris School of Business,48.8256784,2.3663835,http://www.business-school-pgsm.com/ecoles-pgsm.html,Paris,França,Europa,"Ciències Econòmiques i Empresarials
",FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/PSB+Paris+Graduate+School+of+Business.pdf/4f3d86c3-57fe-d7fb-79e9-e4a75dfc1827?t=1681982194039,2024-25,"Ciències Econòmiques i Empresarials
",,,,,,,,,,,,,,,,
F TOULOUS48,Institut d'Études Politiques de Toulouse (Science Po),43.60744,1.437971,http://www.sciencespo-toulouse.fr/,Toulouse,França,Europa,Ciències Polítiques; Grau FPE,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Sciences+Po+Toulouse.pdf/49e71138-293b-af7c-e233-296da0192a3c?t=1715156837740,2026-27,"Ciències Polítiques
",,,,,,,,,,,,,,,,
F PARIS468,Sorbonne Université,48.8471036,2.357499,https://www.sorbonne-universite.fr/en,Paris,França,Europa,Biologia,TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/d/estudiarfora/sorbonne-universite-25-26,2026-27,"Biologia Humana
",,,,,,,,,,,,,,,,
F PARIS014,Institut d'Études Politiques de Paris (Sciences Po),48.8540917,2.3283745,http://www.sciences-po.fr,Paris,França,Europa,"Ciències Econòmiques i Empresarials; Global Studies; Ciències Polítiques i Socials; Grau FPE
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Sciences+Po+Paris.pdf/0148ca5c-79b1-ec61-30dc-3cc095465afe?t=1680008539804,2025-26,"Ciències Econòmiques i Empresarials; Ciències Polítiques
",,,,,,,,,,,,,,,,
,Unesco,45.497399,-73.6183991,http://www.unesco.org/new/en/,Paris,França,Europa,,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
F ANGERS04,Université Catholique de l'Ouest,47.4623532,-0.5465482,http://www.uco.fr/,Angers,França,Europa,Traducció i Interpretació; Llengües Aplicades,FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universite+Catholique+de+l%27Ouest.pdf/ff3a3f83-2368-f382-352e-a6f5c523fa75,2024-25,"Traducció i Interpretació
",,,,,,,,,,,,,,,,
F ARRAS12,Université d'Artois,50.283639,2.792248,http://www.univ-artois.fr,Arras,França,Europa,Traducció i Interpretació,FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universite+d%27Artois.pdf/6c7213f5-6248-db0a-29a0-00fe3a4a4b53?t=1679923147418,2024-25,"Traducció i Interpretació
",,,,,,,,,,,,,,,,
F BREST01,Université de Bretagne Occidentale,48.3980356,-4.5076415,http://www.univ-brest.fr,Brest,França,Europa,Traducció i Interpretació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universite+de+Bretagne+Occidentale.pdf/b68a70b3-f70e-fd11-be10-efb7645dcf91?t=1680602160659,2026-27,"Traducció i Interpretació
",,,,,,,,,,,,,,,,
F  MARSEIL84,Université Aix-Marseille,43.29695,5.38107,"http://www.univ-amu.fr/
",Marseille,França,Europa,Economia; ADE; Doble Grau Dret-ADE; Humanitats; Grau FPE; Global Studies; Traducció i Interpretació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universite+Aix-Marseille.pdf/df7cf36f-017d-52c4-ba5a-5fa857614ec3?t=1679648831291,2025-26,Facultat d'Humanitats,,,,,,,,,,,,,,,,
F VANNES04,Université Bretagne-Sud,47.7429124,-3.3854288,http://www.univ-ubs.fr,Lorient,França,Europa,Traducció i Interpretació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universite+Bretagne-Sud.pdf/b84c3823-df5b-6d09-8a84-854600bb7090?t=1680684716795,2025-26,"Traducció i Interpretació
",,,,,,,,,,,,,,,,
F ORLEANS01,Université d'Orleans,47.8445744,1.9336965,http://www.univ-orleans.fr,Orleans,França,Europa,Dret i Relacions Laborals,TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universit%C3%A9+d%27Orleans.pdf/ce6dcd29-ecc8-52fa-794a-393a4b00fd8a,2025-26,"Dret
",,,,,,,,,,,,,,,,
F LIMOGES01,Université de Limoges,45.8260706,1.2585292,https://www.unilim.fr/,Limoges,França,Europa,Dret,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/EN_Factsheet+F+LIMOGES+01+%281%29.pdf/f62f88dd-753b-511e-fd18-4944c68a1133?t=1680607090212,2025-26,Dret,,,,,,,,,,,,,,,,
F NANCY43,Université de Lorraine,48.6962743,6.1764664,http://www.univ-lorraine.fr/,Nancy,França,Europa,Traducció i Interpretació; Periodisme,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universit%C3%A9+de+Lorraine.pdf/575f8415-973b-c160-d261-c0b15802e234?t=1678269973335,2025-26,"Traducció i Interpretació
",https://www.youtube.com/channel/UCpDxEZV1OEKLAe9LjgP9_fA/featured,,,,,,,,,,,,,,,
F CERGY-P11,CY CERGY PARIS UNIVERSITÉ (Université de Cergy-Pontoise),49.0390787,2.0763107,http://www.u-cergy.fr,Cergy-Pontoise,França,Europa,"Humanitats (inclou Global Studies) i Traducció i Interpretació
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universite+de+Cergy-Pontoise.pdf/c79055f0-80fc-b45c-0910-66c9295b5f4b?t=1680606860233,"2026-27 (diverses factsheets, consulteu la que us correspongui)","Humanitats (inclou Global Studies) i Traducció i Interpretació
",,,,,,,,,,,,,,,,
F MONTPEL54,Université de Montpellier,43.6316206,3.8634485,"http://www.univ-montp1.fr/
",Montpellier,França,Europa,Ciències Polítiques (Inclou FPE),TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universit%C3%A9+de+Montpellier/0773431e-6a40-2b37-8572-1555ef3d4d22,2026-27,Ciències Polítiques,https://youtu.be/M-0fTXLHw_w,,,,,,,,,,,,,,,
F BESANCO01,Université de Franche-Comté,47.2405045,6.0226187,http://www.univ-fcomte.fr/,Besançon,França,Europa,Traducció i Interpretació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universite+de+Franche-Comt%C3%A9.pdf/4d195565-3701-7c6a-54ec-5d805fd843a8,2025-26,"Traducció i Interpretació
",https://youtu.be/dqBmIqnpH40,,,,,,,,,,,,,,,
F PARIS482,Université Paris Cité,48.8277665,2.3822233,http://www.univ-paris-diderot.fr,Paris,França,Europa,Humanitats ,FALSE,TRUE,FALSE,FALSE,,https://u-paris.fr/accueil-des-etudiants-internationaux/,2024-25,"Humanitats 
",,,,,,,,,,,,,,,,
F PERPIGN01,Université de Perpignan Via Domitia,42.6820471,2.8988581,http://www.univ-perp.fr/,Perpignan,França,Europa,Dret; Relacions Laborals; Criminologia; Traducció i Interpretació; Llengües Aplicades,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universit%C3%A9+de+Perpignan+Via+Domitia+24-25.pdf/a985d5c4-4c9d-0487-b1b9-07b7ea01ca0e?t=1715152794683,2025-26,"Dret; Relacions Laborals, Criminologia; Traducció i Interpretació i Llengues Aplicades",, 28.02.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
F POITIER01,Université de Poitiers,46.5856981,0.3457981,http://www.univ-poitiers.fr/,Poitiers,França,Europa,"Periodisme (itineraris Humanitats i Ciències Polítiques); Comunicació Audiovisual
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universit%C3%A9+de+Poitiers.pdf/8c3f0588-db6c-71a9-dd74-cbe3b3314134?t=1685546560847,2026-27,"Periodisme (itineraris Humanitats; Ciències Polítiques) i Comunicació Audiovisual
",,,,,,,,,,,,,,,,
F ROUEN01,Université de Rouen Normandie,49.4583047,1.0688892,http://www.univ-rouen.fr,Rouen,França,Europa,Humanitats (inclou Global Studies),TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universit%C3%A9+de+Rouen.pdf/095b0b83-0420-9c2f-fdf9-dbed83bdff8d?t=1741080750954,2025-26,"Humanitats
",,,,,,,,,,,,,,,,
F PARIS483,"Université Gustave Eiffel
",48.8402253,2.5873731,https://www.univ-gustave-eiffel.fr/,Noisy le Grand,França,Europa,Traducció i Interpretació,FALSE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121149014/Universite+Gustave+Eiffel.pdf/f60d6593-a9fb-eb28-fec9-289563f1dfbc?t=1681200449715,2024-25,"Traducció i Interpretació
",,,,,,,,,,,,,,,,
